7.792207792207792583e-01,1.558441558441558128e-01,-1.038961038961039030e-01
1.168831168831168665e-01,6.233766233766232512e-01,-1.558441558441558267e-02
9.000000000000001055e-02,4.500000000000000666e-01,6.999999999999999556e-01
