2.077922077922078337e-01,3.896103896103896014e-02,0.000000000000000000e+00
3.116883116883117921e-02,1.558441558441558406e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999999167e-02
