2.077922077922077781e-01,3.896103896103895320e-02,0.000000000000000000e+00
3.116883116883116533e-02,1.558441558441558128e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01
